date,ouv,haut,bas,clot,vol,devise
20/11/2024,22661.29,22685.16,22398.58,22429.84,0,Pts
21/11/2024,22388.56,22508.22,22220.34,22476.18,0,Pts
22/11/2024,22592.47,22656.1,22298.29,22606.09,0,Pts
25/11/2024,22844.7,22856.4,22563.98,22620.33,0,Pts
26/11/2024,22446.34,22618.17,22395.99,22424.09,0,Pts
27/11/2024,22285.42,22305.38,22101.94,22263.65,0,Pts
28/11/2024,22350.54,22463.25,22321.89,22376.53,0,Pts
29/11/2024,22289.41,22569.2,22278.32,22550.65,0,Pts
02/12/2024,22296.18,22697,22291.97,22575.18,0,Pts
03/12/2024,22608.64,22843.01,22559.28,22641.94,0,Pts
04/12/2024,22661.61,22852.42,22648.21,22791.31,0,Pts
05/12/2024,22727.14,22940.22,22727.14,22876.36,0,Pts
06/12/2024,22888.02,23232.68,22887.6,23177.03,0,Pts
09/12/2024,23356.85,23439.59,23232.98,23343.21,0,Pts
10/12/2024,23275.03,23281.1,23045.95,23076.85,0,Pts
11/12/2024,23006.51,23210.41,22990.5,23166.17,0,Pts
12/12/2024,23263.86,23265.4,23126.62,23158.49,0,Pts
13/12/2024,23118.6,23282.27,23057.57,23122.99,0,Pts
16/12/2024,23038.47,23076.24,22904.51,22959.94,0,Pts
17/12/2024,22850.29,23035.04,22833.25,22986.85,0,Pts
18/12/2024,23029.4,23085.63,22969.25,23045.9,0,Pts
19/12/2024,22747.85,22865.48,22660.97,22764.25,0,Pts
20/12/2024,22607.52,22748.51,22452.54,22702.16,0,Pts
23/12/2024,22655.03,22755.89,22573.31,22695.42,0,Pts
24/12/2024,22771.47,22833.59,22727.81,22727.81,0,Pts
27/12/2024,22749.18,22954.6,22714.46,22954.6,0,Pts
30/12/2024,22861.4,23008.56,22779.91,22824.12,0,Pts
31/12/2024,22749.95,23035.4,22741.69,23033.78,0,Pts
02/01/2025,23039.42,23116.39,22760.78,23099.26,0,Pts
03/01/2025,23081.15,23081.15,22714.4,22750.78,0,Pts
06/01/2025,22848.08,23290.18,22820.3,23261.48,0,Pts
07/01/2025,23279.16,23484.12,23173.18,23397.89,0,Pts
08/01/2025,23397.42,23420.25,23108.37,23282.52,0,Pts
09/01/2025,23184.98,23444,23159.83,23400.78,0,Pts
10/01/2025,23416.2,23497.45,23173.69,23215.72,0,Pts
13/01/2025,23148.62,23195.31,22972.07,23145.74,0,Pts
14/01/2025,23376.83,23432.5,23194.17,23194.73,0,Pts
15/01/2025,23268.87,23479.83,23169.29,23353.85,0,Pts
16/01/2025,23718.66,23854.23,23644.66,23854.23,0,Pts
17/01/2025,24011.39,24159.1,23957.67,24088.57,0,Pts
20/01/2025,24127.22,24265.09,24080.9,24162.78,0,Pts
21/01/2025,24134.18,24291.7,24099.53,24279.81,0,Pts
22/01/2025,24318.38,24601.7,24288.2,24487.41,0,Pts
23/01/2025,24531.14,24673.52,24462.43,24659.93,0,Pts
24/01/2025,24867.08,24960.62,24696.05,24769.3,0,Pts
27/01/2025,24600.82,24771.77,24509.32,24703.56,0,Pts
28/01/2025,24680.74,24856.3,24618.41,24674.79,0,Pts
29/01/2025,24604.01,24656.73,24522.92,24597.02,0,Pts
30/01/2025,24696.99,24844.99,24649.31,24813.09,0,Pts
31/01/2025,24853.06,24984.22,24773.12,24839.76,0,Pts
03/02/2025,24327.83,24606.7,24326.42,24542.17,0,Pts
04/02/2025,24590.19,24731.53,24395.89,24703,0,Pts
05/02/2025,24647.4,24685.22,24552.45,24657.02,0,Pts
06/02/2025,24740.36,25073.17,24702.88,25019.25,0,Pts
07/02/2025,24990.38,25079.97,24854.53,24911.17,0,Pts
10/02/2025,24925.97,25039.58,24905.3,25014.87,0,Pts
11/02/2025,25036.08,25111.8,24981.86,25085.75,0,Pts
12/02/2025,25119.19,25204.99,24947.69,25127.26,0,Pts
13/02/2025,25372.92,25545.71,25281.09,25508.21,0,Pts
14/02/2025,25509.79,25659.84,25481.14,25553.27,0,Pts
17/02/2025,25563.75,25618.86,25515.33,25587.91,0,Pts
18/02/2025,25640.42,25700.38,25498.79,25642.35,0,Pts
19/02/2025,25638.87,25648.96,25300.48,25342.35,0,Pts
20/02/2025,25436.83,25536.75,25332.24,25379.95,0,Pts
21/02/2025,25428.88,25561.62,25393.37,25479.74,0,Pts
24/02/2025,25430.84,25467.64,25199.01,25281.25,0,Pts
25/02/2025,25201.16,25331.63,25131.7,25156.52,0,Pts
26/02/2025,25321.05,25525.95,25259.56,25446.63,0,Pts
27/02/2025,25322.63,25424.57,25147.77,25317.29,0,Pts
28/02/2025,25143.92,25345.74,25095.31,25345.74,0,Pts
03/03/2025,25431.66,25802.71,25269.75,25620.95,0,Pts
04/03/2025,25347.3,25422.74,25000.54,25146.67,0,Pts
05/03/2025,25540.88,25763.24,25470.22,25539.85,0,Pts
06/03/2025,25703.7,25713.84,25320.46,25614.57,0,Pts
07/03/2025,25507.19,25552.67,25203.63,25374.38,0,Pts
10/03/2025,25501.67,25542.48,25119.94,25145.68,0,Pts
11/03/2025,25284.47,25344.46,24750.24,24815.45,0,Pts
12/03/2025,25015.81,25223.33,24805.89,24962.46,0,Pts
13/03/2025,24945.61,25098.95,24771.45,24803.88,0,Pts
14/03/2025,24760.15,25135.79,24736.3,25085.31,0,Pts
17/03/2025,25103.89,25270.66,25030.39,25228.11,0,Pts
18/03/2025,25312.2,25434.69,25280.12,25354.94,0,Pts
19/03/2025,25323.97,25565.16,25298.48,25532.73,0,Pts
20/03/2025,25509.67,25520.25,25191.09,25291.3,0,Pts
