Date,salaire_mensuel,taux_cotisation,cotisations,cotisations_cumulees,SP500_var,CAC40_var,WGBI_var,CAC40_50/50,SNP500_50/50,CAC40_75/25,SNP500_75/25
2007-07-01,1879.0221909600295,19.554011427630005,367.4242139480279,69627.65773096042,-0.009783608964163526,-0.018014850630477364,0.01614905128809596,176222.5244336115,163325.60261481508,212865.12609055464,194993.08106509832
2007-08-01,1879.0221909600295,19.554011427630005,367.4242139480279,69995.08194490845,-0.03426592679025142,-0.06127688219229077,0.0207767865064592,172948.17577739683,162523.56896842874,204466.93899080166,191281.06218422303
2007-09-01,1879.0221909600295,19.554011427630005,367.4242139480279,70362.50615885649,0.018196568552938164,-0.00038496265238974203,-0.01822202682180174,171634.68042417004,162821.3609377805,203758.87864996944,193308.08008038515
2007-10-01,1879.0221909600295,19.554011427630005,367.4242139480279,70729.93037280452,0.04028257666618207,0.02158956876981155,-0.0014153462498482927,173662.0516711054,166285.30557108257,207268.7996744296,199366.95445630886
2007-11-01,1879.0221909600295,19.554011427630005,367.4242139480279,71097.35458675255,-0.02367379618765575,-0.0072124642077406875,0.013271754062407215,174483.4163461233,165718.74913836428,207116.57520575126,196773.15667990557
2007-12-01,1879.0221909600295,19.554011427630005,367.4242139480279,71464.77880070059,-0.021807369494653228,-0.014933343222146012,-0.0012526797123935118,173366.20892439963,164106.5403534151,205013.32812342446,193778.82723548744
2008-01-01,1920.9746765318764,19.79108984535243,380.1818241388919,71844.96062483948,-0.015302753135667535,-0.013833923570700346,0.024145747128391903,174568.1807205614,165144.09722786793,204418.72882422392,193024.1737977886
2008-02-01,1920.9746765318764,19.79108984535243,380.1818241388919,72225.14244897838,-0.0347407566264496,-0.10299659423818197,-0.0009578194050887667,165802.22552676816,162507.9216437454,188874.15704139692,188248.53764896165
2008-03-01,1920.9746765318764,19.79108984535243,380.1818241388919,72605.32427311728,-0.04365144572690205,-0.04708470787947694,-0.011110550769871996,161289.02920488248,158370.9173945945,181981.38371422922,181864.58490951132
2008-04-01,1920.9746765318764,19.79108984535243,380.1818241388919,72985.50609725618,0.030848546462558524,0.02600648710752318,-0.01572594824892848,162431.2298513919,159882.7519536403,185119.97810208416,185661.8582364291
2008-05-01,1920.9746765318764,19.79108984535243,380.1818241388919,73365.68792139507,0.029911623747743477,0.047152384210924714,-0.013073164399269976,165511.65139522546,161542.55775402265,191364.81307588122,189523.14640705567
2008-06-01,1920.9746765318764,19.79108984535243,380.1818241388919,73745.86974553397,-0.0147301352569843,-0.004753762684439611,-0.009138189150131204,164673.38762428236,159927.7088518336,190545.98256118776,187297.7898700856
2008-07-01,1920.9746765318764,19.79108984535243,380.1818241388919,74126.05156967287,-0.07088421194983086,-0.11835087075649842,0.011421534806948186,156180.90428304032,155486.54149449052,174477.57126835734,178177.57410299242
2008-08-01,1920.9746765318764,19.79108984535243,380.1818241388919,74506.23339381177,-0.017895139086097522,-0.00579937431084121,0.03915840894516465,159101.1814844045,157455.16140079976,175734.39063944528,177836.5880895271
2008-09-01,1920.9746765318764,19.79108984535243,380.1818241388919,74886.41521795066,0.016014674567838227,0.03661983928597179,0.035986586427496636,165191.10664277262,161863.8202484979,182449.0611345994,181878.76985425627
2008-10-01,1920.9746765318764,19.79108984535243,380.1818241388919,75266.59704208956,-0.08941450705663145,-0.09177757393043096,0.08639632457092983,165058.14880325453,161932.44560606356,174135.57910386552,173914.8058691095
2008-11-01,1920.9746765318764,19.79108984535243,380.1818241388919,75646.77886622846,-0.1663824687097918,-0.12965929784545116,0.03684877318414004,157710.146809665,151757.45565629072,159113.81810980858,154122.54447617408
2008-12-01,1920.9746765318764,19.79108984535243,380.1818241388919,76026.96069036736,-0.1524490192442215,-0.12096851940833875,-0.021998590612931745,146751.08422940667,138837.68694469356,144116.96177577972,135969.16251901563
2009-01-01,1963.863825360881,20.031042669503314,393.3824008289782,76420.34309119634,0.1449377398435634,0.08866457039027731,0.038242007331643624,156395.29896430907,151889.47865451153,155411.8144697833,152386.2512759887
2009-02-01,1963.863825360881,20.031042669503314,393.3824008289782,76813.72549202532,-0.1129691631950328,-0.12506513217644255,-0.020483998512413892,145342.06561367324,142084.65276603552,140367.27668935512,139024.70404710987
2009-03-01,1963.863825360881,20.031042669503314,393.3824008289782,77207.1078928543,-0.1476752289650154,-0.11873413203299965,-0.019202761333597773,135651.0106571459,130563.56781456534,127528.6564285621,123294.9985103969
2009-04-01,1963.863825360881,20.031042669503314,393.3824008289782,77600.49029368328,0.1409879032540342,0.10000108879089775,0.0018722759844291836,142897.61336455078,140228.84035207404,137493.4688551472,136732.16340750965
2009-05-01,1963.863825360881,20.031042669503314,393.3824008289782,77993.87269451226,0.09551280236055026,0.1512642970829483,-0.03270760668786643,151702.32515915635,144967.47742094228,152303.81229445623,145745.41283758366
2009-06-01,1963.863825360881,20.031042669503314,393.3824008289782,78387.25509534124,0.0559166901027881,0.06357944689871298,0.010253611171716193,157632.96594288427,150096.86551737878,160286.83986710012,152564.01171772592
2009-07-01,1963.863825360881,20.031042669503314,393.3824008289782,78780.63749617022,0.002098982406018246,-0.043658604465319883,0.006420256139242575,155025.82233302522,151067.20592418412,155622.43448404042,153379.0178846173
2009-08-01,1963.863825360881,20.031042669503314,393.3824008289782,79174.0198969992,0.07551811544431186,0.0815993303560647,0.007528284466279844,162263.29908840157,157670.58124323643,165768.02964942288,162684.47935479946
2009-09-01,1963.863825360881,20.031042669503314,393.3824008289782,79567.40229782819,0.036140481711067984,0.032307287990609446,0.0044623381308719345,165572.4066474041,161199.35274516206,170294.06467458096,167601.34127953267
2009-10-01,1963.863825360881,20.031042669503314,393.3824008289782,79960.78469865717,0.03716656340632141,0.038324827824183005,-0.008484379708444068,168367.33554589216,163837.496905802,175150.3114591573,172241.42536826793
2009-11-01,1963.863825360881,20.031042669503314,393.3824008289782,80354.16709948615,-0.018445461376070282,-0.021853233225424762,0.013821792245907183,168014.60898680947,163784.0044386407,173205.4036252853,170775.57133184656
2009-12-01,1963.863825360881,20.031042669503314,393.3824008289782,80747.54950031513,0.060198037681938654,0.041972854348321764,-0.006473209897010723,171320.3746613802,168508.93311369128,178698.927119429,178531.85897156937
2010-01-01,2007.710550106814,20.273904750206913,407.04132458851075,81154.59082490364,0.0354722887659229,0.06496200350812309,0.033521936164957244,180092.3482844779,174658.9943903693,189235.7444020104,185110.56558860777
2010-02-01,2007.710550106814,20.273904750206913,407.04132458851075,81561.63214949216,-0.03770099109798031,-0.06276938493582362,0.02100778457452912,176664.0502078707,173535.6180459559,181649.31509355697,181178.70558520494
2010-03-01,2007.710550106814,20.273904750206913,407.04132458851075,81968.67347408067,0.016474909060619103,0.0021947041780674414,-0.009169148246023884,176381.5828957611,174504.4228971618,181863.44960969003,183333.79165337724
2010-04-01,2007.710550106814,20.273904750206913,407.04132458851075,82375.71479866919,0.061223113410215024,0.07021894689151709,0.013985332587149957,184141.34182852518,181401.02337556236,192408.43773785981,192723.8135506585
2010-05-01,2007.710550106814,20.273904750206913,407.04132458851075,82782.7561232577,0.015185159734507403,-0.04922867439981016,0.07309664041576203,186669.37250823475,189739.85804823248,189147.58536532035,198767.50896974554
2010-06-01,2007.710550106814,20.273904750206913,407.04132458851075,83189.79744784621,-0.08005041866026485,-0.062149339755886435,0.019160967589671563,182986.50637490643,184291.44379580897,181565.50975888412,188110.4974077032
2010-07-01,2007.710550106814,20.273904750206913,407.04132458851075,83596.83877243473,-0.052364367481673724,-0.04251859795675661,-0.025874310209790585,177059.98782930165,177412.51299523754,174932.66784086137,179834.81565509568
2010-08-01,2007.710550106814,20.273904750206913,407.04132458851075,84003.88009702324,0.07139565092258549,0.12389270765812488,0.04525298548658108,192367.8898733322,188093.26516594226,193500.70483583098,191831.1803446018
2010-09-01,2007.710550106814,20.273904750206913,407.04132458851075,84410.92142161175,-0.04507286794599519,-0.03223242743059551,-0.04723173817183668,185051.7840817087,179741.17595072812,186864.71331844325,183408.55848433403
2010-10-01,2007.710550106814,20.273904750206913,407.04132458851075,84817.96274620027,0.08903273853103122,0.018834046420732165,-0.004104906100191541,186744.72347976378,187706.01043629763,189641.87069612366,195798.16009478964
2010-11-01,2007.710550106814,20.273904750206913,407.04132458851075,85225.00407078878,0.03791014293743311,0.0403606516488646,0.016716523769144676,192403.562920848,193161.8964213654,196503.16540056476,202509.12354401086
2010-12-01,2007.710550106814,20.273904750206913,407.04132458851075,85632.0453953773,0.0014115735367838944,-0.03941588292727338,-0.012798195356208408,187707.53187996655,192388.90674593908,190390.7866458321,202398.43337843037
2011-01-01,2052.5362303414718,20.519711360120343,421.17451002796486,86053.21990540526,0.06525536622968575,0.06369001292258991,-0.02185225014118597,191977.305178063,196905.24135828833,198787.18985232263,211535.4404773787
2011-02-01,2052.5362303414718,20.519711360120343,421.17451002796486,86474.39441543323,0.023535328722825266,0.044030921143844104,-0.003570125044346062,196202.44917274767,199210.18606101788,205512.88910593573,215413.7916672822
2011-03-01,2052.5362303414718,20.519711360120343,421.17451002796486,86895.5689254612,0.03386790702372244,-0.00114322114771237,-0.02406290380545828,194069.30768709912,200525.17419719865,204436.10962612968,219921.25583040126
2011-04-01,2052.5362303414718,20.519711360120343,421.17451002796486,87316.74343548916,0.00014730517663763543,-0.0030458492052217734,-0.012983153242738465,192854.43600102005,199576.03208085912,203641.72950416352,219561.48462284103
2011-05-01,2052.5362303414718,20.519711360120343,421.17451002796486,87737.91794551713,0.029609975681327727,0.017058373382685454,0.030810855223187827,197811.33460142533,205943.51471517482,208152.1885791518,226458.51110838505
2011-06-01,2052.5362303414718,20.519711360120343,421.17451002796486,88159.09245554509,-0.011319520481623324,-0.013811260843299089,-0.0063812794845939935,196153.119327577,204456.39296980348,205998.62868308352,224501.71837482112
2011-07-01,2052.5362303414718,20.519711360120343,421.17451002796486,88580.26696557306,-0.016669153060132724,0.015927263441859907,0.032330950416099125,201225.74966476858,206393.64921958657,210459.94518838142,223837.4625397403
2011-08-01,2052.5362303414718,20.519711360120343,421.17451002796486,89001.44147560102,-0.020101093038115803,-0.10381971256766265,0.019265333104226512,193056.01244603455,206642.7750544627,195419.8553499137,221869.12706809692
2011-09-01,2052.5362303414718,20.519711360120343,421.17451002796486,89422.61598562899,-0.054375025146505496,-0.08954481379655088,0.05378485627978913,189945.09330411168,206917.06802915997,185263.32221407827,216133.2625438148
2011-10-01,2052.5362303414718,20.519711360120343,421.17451002796486,89843.79049565695,-0.07063965443538345,-0.09997092291629972,-0.0336371487974344,177598.20599524584,196463.89884818625,170158.83854866162,203196.37633653297
2011-11-01,2052.5362303414718,20.519711360120343,421.17451002796486,90264.96500568492,0.10746301255659296,0.04834563750064569,0.020936461578140886,184097.738546633,209416.331048293,177569.7346444102,220973.70343429976
2011-12-01,2052.5362303414718,20.519711360120343,421.17451002796486,90686.13951571289,-0.00037411114344165775,0.022896800575622267,0.046344163338083444,190815.9333295172,214563.88791512573,183023.75507815144,223801.22470321367
